comment,label
이제는 아우터 입기 더운 날씨인데 진짜 다 잘어울려요!! 전 키가 너무나 조그만 154라… 트렌치코트 엄두가 안나지만 그래도 언니 영상보며 대리만족합니다ㅎㅎ 봄은 화사해야죠ㅠ아무래도! 핑크 아우터도 넘 예쁘고 에이세컨즈 겉옷도 과잠같은 느낌이라 진짜 입으면 대학생느낌 뿜뿜해요! 역시 옷은 모델이 좋아야하는구만유…!! 봄맞이 룩북 잘보구가요🫰,1
프렌치입은 윰언니 넘나 이뻐요 더 많이 입어줘여!!!,1
진짜 윰님 옷스타일은 너무너무너무 제스탈 짱예에요 정말,1
웅니 대체 안어울리는 옷이 머야…다 넘 잘어울리구 이쁘기 있냐그영 ㅠㅠㅠㅠㅠㅠㅠ넘모 이뻐여 윰님!!,1
살랑거리며 봄이 오는소리가 들리는 듯 ᆢ울딸 옷들을보니 ㅎㅎ  아직은 꽃샘추위가있으니 좀 더 따뜻해지거든 입고 봄을 만끽하세용ᆢ오늘도 홧팅!,1
에잇세컨 진짜 열일하네욥!!!!!! 당장 달려갑니다아ㅏㅏㅏ,1
구독자 잘알.. 하지만 좋아하는데 시도해 본 적 없는 트렌치 사랑이네요… 옷 보는 재미 넘모 좋은 것.. 🫶🫶🫶,1
아니 저 레즈 아닌데 왜 언니만 보면 떨리는지 ㅋㅋㅋㅋㅋㅋ계속 얼굴만 보게 됨,1
힙하고.. 러블리하고.. 머찐거 혼자다하는 윰언늬... 지금 몰래 유튭보는즁이라 소리는못듣지만... 얼굴보는거로 만됵,1
언니 나 밖에 나갔다가 얼어죽는줄 알았쟈나.. 롱퍄딩 아직 못 넣어..ㅋㅋㅋㅋㅋㅋ 진짜 멋부리다가 얼어죽는다니까..!!!!!!,1
옷 다 넘 예뻐요…ㅎㅎ혹시 롱부츠 정보 알 수 있을까요!?,1
숏컷좌..진짜 예쁘세요,1
엄멈머 치마입은 윰온니 상큼해..,1
언니 입고있는 회색니트 뭔가용넘 예뻐여,1
편집이 점점 느네,1
연남동 한남동ㅇ감성...,1
저번 프로필도 진짜 예뻤지만 역시 언니는 언니 스스로를 정말 잘 아는 사람이라서 찰떡 사진이 나왔네용...,1
영업력..무엇... 볼때마다 베이직템..예술적이에요.... 몹시 잘 어우러짐..소화력 무엇... ,1
"아 정말 너무 예뻐요 ㅜㅜㅜ 벌써 봄이 온 것 같은 느킴,,,
힌스 제품들이랑 찍은 컷은 힌스에서 제품광고사진으로 사용해도 되겠어요🥹",1
미텼어여 ㅠㅠㅠㅠㅠㅠㅠㅠ웅니 넘 이쁜거 아니냐그 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
"언니 오늘 렌즈 뭐 끼셨나여?? 
언니 너무 예뻐여ㅜㅜㅜㅜㅜㅜㅜㅜ️️️",1
넘 예뻐요.. 윰님 농협은행..,1
온니가 이뻐서 이뿐것도 있어여..,1
힌스 구매완……베스트 궁금해욧,1
웅니 이즈먼들..쿠션구매욕구가 뿜뿜,1
"얼굴이 다했다...
계속 유튭해줘요",1
카페 사장이나 필라테스 강사님 처럼 생기심,0
존버 성공했당... 언니 근데 이거 찍느라 진짜 고생했겠어여... 저는 좋지만.. 언니 후각 괜찮죠??ㅋㅋㅋ 향수 설명하는 언니 어휘력 미쳤다.. 호텔에서 씻고 나온 향ㅋㅋ 절간향ㅋㅋㅋ 뭔지 다 알거같아서 너무 좋았어욤!!,1
광고가 아니어서 너무 좋다....흑흑 오늘도 미모가 열일해요 웅니..,1
향덕인데 이런 영상 올려주셔서 감사합니다...,1
제가 나중에 하고 싶은 스타일의 분이시네요~^^ 넘  매력적에요,1
윰님 마스크 컬러도 너무 예쁜데 ..  윰님 마스크 쓰신것도 어쩜 너무 예쁘시자나요 !!!! ,1
믿고 사는 윰언니 추천템 .... 컬러 마스크 아직 도전 못해봤는데 이번에 도전해봐야겠어요 ,1
"마스크 색도 색인데 모양이 너무 예뻐여 그리고 윰님 넘 뽀얘요… 
전 3교대 간호사라 마스크 쓰고 뛰어댕기는데 안그래도 누추해지는 얼굴 누렇게 뜨는 걸 넘어 창백해보일때도 있어여 예쁘고 화사한 마스크.. 살균마스크..경험해보고시퍼여..",1
"와 썸네일 보고 바로 들어왔어요
진짜 너무너무 예뻐요 ㅠㅠㅠㅜㅠㅠ
바로 번따각!! 이제 곧 개강하는데 이거쓰고 학교가고 싶어요 누이누아 마스크 색감 대박이에용..",1
꺄 이거.. 내가 찾던 마스크였네ㅠㅠ,1
안해도 피부 좋으세요.,1
ㅋㅋㅋㅋ웅니오늘 넘기여운거아닌가효..커피러버인저는 치아미백제품 겟하러가야겠어여,1
웃는게 너모 예쁘신 윰님.. 일상 잘 보고가요 ︎,1
윰님 일하시는 모습 멋져요 ,1
윰로그 최고 난 언니 먹는거 보면 꼭 가보고싶자나...,1
왜케 소소하게 잔잔하게 재밌지? 전 극E라서 윰님같은 I들 너무 매력적이게 느껴져요,1
공복에 보면 힘든 ㅋㅋㅋ 하지만 안볼수없는 윰님 븨로그,1
"으으 ~~ 오랜만에 댓글을 답니다!! 거의 한달이 지나가지만, 새해복많이 받으세요! 요즘 많이 바빴지만(틈틈히 영상꾸준히 보고 있었지요~!! ㅎㅎ) 영상보니까 힐링도 되고 지역은 다르지만 옆집 언니처럼 포근하네여~! 앞으로도 영상 보고 틈틈히 댓글도 달게여 ㅎㅎㅎㅎ 좋은 영상올려주시고 힐링시켜주셔서 감사드립니다~!",1
소중하다 윰언니의 일상...,1
윰엉니 븨로그 보니까 왜이리 배가 고프죠..?,1
윰언니 목소리가 넘 좋아요비율까지 무엇,1
아싸..23학번 새내기 이제 입을 옷 생겼다️,1
언니 코디 와따... 체고.... 언니 솔직히 대딩이라해도 믿음!!!,1
헉 신발 너무 예뻐용,1
잘생쁨 이런 얼굴 이구나,1
"프로포즈 필요없다... 니 친구보다 크고 반짝이는 거면 된다며 그럼 윰언니 눈을 보면 되겠네.... 눈이 어쩜 저리 예쁘냐고요 ㅠㅠㅠㅠ 그리운 연진에게, 나... 윰씨 사랑하고 있어 연진아.",1
아... 그냥 광고인건가요......,0
숏컷이 너무 너무 잘어울리셔서 긴머리는 생각도 못했는데...!!! 긴머리는 여성스럽게 예쁘잖아요  특히 얼굴형이 완벽하니까 다 잘어울리세요 ︎,1
이런 색다른 메이크업도 넘 잘어울리시는 윰님,1
윰님 평소와 다른 모브 스모키 느낌 가득한 메이크업 너무 색다르면서 잘 어울리세요 분위기있어보이고 잘 소화하시네요!! 너무 반했어요♡,1
"와 오랜만에 스목희 메이크업 너무 좋습니다 저는 윰님 가끔씩 스모키 메컵 하실 때마다 너무 죠아요,, 예전에 올리셨던 스킨스 에피 메컵이 제가 좋아하는 영상 중 하나라, 더 좋나봐용ㅋㅋㅋ",1
"오늘 메이크업 역대급..!
매번 영상마다 이랬던 것 같기는 하지만 어쨌든 그때마다 진심입니다..!
섬세하고 자세한 메이크업과 그에 따른 설명 넘 좋아요~~~
그리고 이것저것 신상템 사용해보고 보여주시는 것도 좋네요.ㅎㅎ
컨실러 파레트 좋아보이기는 하는데 너무 전문가용처럼 보여서 굳이 관심 갖지 않았거든요.
그런데 부위마다 요모조모 적절하게 사용하시는 거 보니까 탐나네오..?ㅋㅋㅋㅋ
그리고 아이섀도우 팔레트 펄부터 음영, 어두운 색까지 고루고루 다 있어서 딱 제가 좋아하는 스타일이에요!
휴대용, 여행용으로 딱 하나만 있어도 되는 섀도우 팔레트가 짱이야..!
그리고 윰님 긴머리 미쳤어요.
겁나 예뻐요!!!",1
여름뮤트 메이크업 너무 좋아요!! 이번에도 진짜 잘어울리십니다 ,1
"오랜만에 보는 스목희 화장도 
찰떡소화 진짜 넘 이쁘시당
스목희 화장 완죤 매력적이에요
윰님 렌즈 정보도 알고싶어요",1
"오ㅏ,, 언니 진짜 보는 내내 감탄만 했어요 진챠,, 우오아,, 영상 처음부터 끝까지 ‘완.벽.’ 한 윰언니,,",1
이 메이크업 진짜 역대급으로 이뻐요 ㅜ,1
"언니라고 하고 싶어요 진짜루ㅜㅜ
오늘 메이크업 진짜 너무 ㅇ ㅖ 뻐요 ... 고혹&골져스 그냥 안 예쁜 곳이 없으시네용 ㅜㅜ 립 표현도 미쳤고 그냥 다 완벽해요 제품 보이다가도 얼굴밖에 안 보여요",1
오늘도 넘 예쁜 윰님.. 저 윰님 영상 보고 레미유 코튼 플러피 틴트 샀는데 넘 좋아요.. 정착하고 싶어진 틴트는 오랜만이에요!!! 행복 🥹 덕분입니다!!,1
"와우 스모키화장도 완전 찰떡이시네요
늠 분위기있어보이고 섹시해요
너무 이뻐서 영상 계속 보게되요
대체 몇번을 돌려 보고 있는거야 
이건 완벽 그 잡채 🩷",1
"까악~~~화장전 청순한 얼굴인데 스모키 메이크업하시니 완죤 섹시미 뿜뿜
느무 느무 부럽다요 눈빛어쩔 
걍 쳐다만 봐도 다 넘어올듯요
이래서 메이크업 참 잼있어요  
전 똥손이라
같은 제품으로 따라해도 전혀 다른 느낌이
나오지만 넘 따라해보고 싶은 메이크업이에요
저두 스모키메이크업하고 윰님처럼 정말 섹쉬해보고 싶어요
스모키메이크컵 잘하는법 아이메이크업만 자세히 설명해주시는
영상도 만들어주셨음 좋겠어요
새해 복 마니 받으세요~",1
"윰웅니 미모 뭐야 진차....?️️️
보는 내내 놀랍네...메컵도 미쳤다",1
"우왕 입큰 블러셔 진짜 존예 오늘 화장도 너무 찰떡이에요,,,",1
오늘 너무 예쁘잖아요 오늘 메컵 언니한테 완전 찰떡콩떡!!,1
"아니 언니 메이컵 무슨일이죠!!!!!
모브 스모키라니!!!!🫢🫢 분위가 미쵸..!!!
너무 예쁘단 말로는 설명이 안 되게 매력이 미쳐 터지는데요!!!
아니 근데 립 조합 당장 저두 해보고싶어요!!
사실 메이컵의 완성은 립이잖아요ㅎㅎ 저는 그렇게 생각하거든요ㅎㅎㅎ
꼭 오늘 메이컵 따라해볼게요!! 사랑해요",1
쇼츠 보고 헉해서 영상까지 들어온 역대급 분위기 메컵..메컵 영상 자주 들고 와죠용,1
진짜 긴머리 미쳤따 .... 에어맥스는 또 웨케 잘어울려 웅니 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 진짜 오늘 역대급 메컵 ,1
너무…예뻐여…차근차근 해봐야겠어요,1
와 진짜 개잘어울려…,1
너무 이뻐여,1
진쨔 너무 예뻐여....,1
미쳤다 진짜 ………… 진짜 사랑해여윰 ㅠㅠㅠ 존예공쥬 ..,1
"언니 얼굴이 최고ㅇㅑ,,,♡",1
같은 메컵인데 숏컷일땐 욘나 멋있고 긴머리니까 욘나이쁘네,1
진짜 윰님은 뭔들이야.. ㅜ ㅜ 찰똑!!!!,1
윰미님 !!!! .. 왜캐 이뿌.. 아니 아름다우.. 아니 힙하신 ..!!! 다 하십니다아아앙🫶,1
긴머윰...넘옙뽀.. 언니 피부진찌 미쳐써 완전 반들반들..쵝오 달걀..쵝오,1
진짜 예쁘다..,1
아니아니아니 진짜 짱이뻐요..,1
미모 미쳐땨!  청순한데 섹시한..그녀는...윰,1
난 저런 눈썹이 좋드라 ㅎㅎㅎ 너무 이뻐요!! 항상 잘 보고있습니다!,1
"스모키한 메이크업 좋아해서 본 영상인데 너무 잘 어울려요 언니,,! 뷰러 어디껀지 궁그매요",1
언니도 언니 예쁜 거 알죠..,1
스모키도 잘어울리는ㅠㅠ 렌즈 뭔가요?!! 왜이렇게 다 이뻐보이는지 텅장되겠어요 ㅋㅋㅋ,1
"스뫀희가 어울리는 그녀,,,, 사랑해요",1
전 언니가 스목희 메콥하면 그렇게 좋더라구요...,1
"웅니 영상 계속 보다보니 취향이 닮아가나바,, 저 언니가 뭐 바를까 고민하던 립 다 가지고 있네요ㅠㅜㅋㅋㅋㅋㅋㅋㅋ",1
역대급....,1
언니 오늘 짱이쁘다,1
"긴머리윰,,완전 인형아니냐며",1
넘 찰떡이라 달려옴요,1
언니 징짜루 이렇게 매번 리즈 찍으면 어떡해요… 나 운다 진짜,1
와 진짜 감탄하면서 들어왔어용..,1
진짜 고민하고 있는 시술인데..세상 꼼꼼하게 정리 해 주셔서 넘모 사랑한다구요!!!,1
머리스타일 분위기 다 미쳤음 이쁨,1
"와,, 진짜 분위기.. ",1
"얼굴 보느라 영상 내용 다 까먹었어요.. ㅍㅇㅍ,,",1
눈나 이뻐서 들어왓어여,1
아니 ㅅㅂ 나 남잔데 자꾸 이게 뜨냐 ㅋㅋㅋ 질에서 순두부 나온다고 하고 ㅋㅋㅋ 새로운 세상 ㅋ,0
남자한테 왜 뜸?,0
이번 립컬러는 윰님과 찰떡 궁합이네요 다 이뻐요~~~다다다,1
색감 표현 미쳤어요..고민하다 5개다 구매했어용~,1
색상 미쳤어요..🫢 상상하던 그 색감 그대로,1
진짜 존예 .. 긴머리 윰님!! 오늘 너무 치트키 아닙니까 ♡ 포슬포슬 립  다녀오겠습니다 8:24,1
언니 입술에 영업당해서 바로 구매했어요ㅋㅋㅋㅋㅋ,1
윰님 오늘따라 입술이 더 이뻐보여요 전보다 더 볼륨있어 보이는 느낌? 여뮽 그 잡채,1
와 색상 도라방스네여🥹🥹️,1
넘 이뿌심.... 영업당해버렷다,1
나이거샀는데 진짜 너무화가나네요 광고라지만 색이 너무틀려요. 그냥다른색임,0
광고인지 아닌지 더보기란에도 명시해주셨으면 좋겠어요 시작 부분 왼쪽 하단에 잠깐 떴다가 없어져서 못 보고 있다가 제품 설명이 너무 상세하셔서 다시 봤더니 유료광고네요,0
0:16 같은 사람 맞아요??,0
뭐가 달라진거지..?,0
광고 영상 인가요~?,0
저 집 포케 비린맛 오지고 지려서 다시는 안 가는데… 돈 아까운 맛인 것 같아요ㅜㅜ,0
입술필러 하신게 더 이쁘신듯,0
광고인가용????,0
코딱지가  보임,0
"대단하네요. 
넣었다.. 뺏다..다시 넣구..ㅋㅋㅋㅋ",0
"필러 안하셨음 좋겠는데;;  지금 너~무 이쁘고, 지적이고 고급스럽게 보여요.",0
새로 안 맞으셔도 예쁠거같아요 ㅠㅠ,0
입술이 ㅋㅋㅋㅋㅋㅋㅋ 진짜웃기다 입술에 필러 다시는 안하겠다,0
진짜 옷 센스있게 잘 입으신당.... 머리끝부터 발끝까지 조화롭게 코디하는 이런 능력 느무 부러워요 원픽은 8번룩.. 상의 너무 예뻐요!!,1
룩 다 너무 센스있고 예뻐용!! 1번룩 진짜 세련되고 고급짐,1
"데일리룩 영상 넘 재밋게봤어요. 
마지막 실버 슬리퍼 편해보이며 이뻐요",1
8번룩 진짜 존예바리,1
진짜 우리 언니 였으면 좋겠댜!,1
스타일..🫶🫶,1
아 너무 행복해여여여여ㅕ,1
1빠....... 1일1영상 올라오믄 됴켓다요,1
존예 성격채고 울 운니 광고 축축,1
Jaelimize 재림님 아주예쁘군요.,1
패션하울 아이템들 하나하나 이쁜걸요!! 각 아이템이 디테일이 포인트 딱이세요!!,1
"와 진짜 가성비가 최고네요 
자주 애용해야겠어요 ㅎㅎ",1
"알리 자주 사용하는데 시간이 걸리지만 갠찮더라구요
항상 재림님 영상 잘 보고 있습니다
오늘 영상도 감사합니다",1
Jaelimize 재림님 여름 코디 룩북이 너무 잘 어울리시네요.,1
뭘 입어도 예쁜 울재림님~ 얼굴피부가 엄청 깨끗해졌어요~ 내가 기분이 좋아지네요~,1
와.. 진짜 너무 맘에 들어요,1
요기서 글램스타일 옷도 입어주세요오!!! ㅠㅠ 알리 옷 컨텐츠로 뽑으묜 재밓을고같아요. 몬가 특이한옷 화려한옷 넘 궁금해용!! 여행갈때 한두번 입울 옷 사기에두 좋을거같아요,1
카고바지 징짜 대박,1
뭉툭뭉툭한게ㅜ너무 귀여워요!!!!!,1
신기방기해요ㅋㅋ,1
언니는 여름이라는 계절에 잘어울리는 사람 같아용 넘 샤릉혀~,1
재림님 영상만 보면 힐링 그 잡채...🫶🩷🫶🩷🫶🩷,1
PPL도 죠아 제품 거진 불호없더라구요!! 재림1일1영상...!!!!!!원츄!!!!!!!,1
넘 예뻐요..,1
또 피부가 좋아지셨네요~~,1
와 제주도 날씨 보기만 해도 행복 뿜뿜이네요,1
두분 너무 행복해보여서 저까지 기분좋아져요ㅋㅋㅋㅋㅋㅋ,1
"이 언니 왜이리 부지런하냐뇨,,,, 나까지 행복해졌오요.,",1
영상을 보는 데 덩달아 행복해질만큼 행복해보여서 좋았어요ㅎㅎ 영상 재미있게 잘 봤습니다,1
열심히 사시는 모습 보기 좋아요! ,1
"와~ 너무 알차게 보내시는거 같아요.
저두 곧 제주도를 가는데
몇번째 가는데도
남들은 이렇게 잘 놀고 오는데
난 뭐하고 온건가 싶음..ㅎㅎ",1
ㄷ재림님 겟레디윗미도 보고 싶어여 ㅠㅠ 다음 영상도 얼릉 보고싶어여ㅜㅠ,1
재림님 브이로그 넘 재미져요,1
썸네일 너무 이쁨,1
언니 이날 인스타 업로드 사진중 필카 느낌나게 어떻게 보정하신거에요? 어플인가요 ?!넘나 이뻐요 ㅜㅜ,1
영상 기다려써용️,1
왕 재밌게 보겠습니다🫧,1
"1일 1영상 올려주심 안되나요?
넘 목말라요......",1
Jaelimize 재림님 제주도여행 재밌있었나요.,1
작은거 하나하나에 이쁘다 하시는 재림님 브이로그 체공,1
좋은영상 잘봤어요 시간나면 또가보고싶어요 항상 안전하게 산행하세요 응원할께요,1
한라산 등반이라니 머싯어요!!!,1
날씨운이 그래도 좋으시네용~ 전한라산갈때마다 비가많이와서  중간포기,1
재밌으셧겠어용🥹🥹🥹,1
이게 따라하기도 쉽고 짧은 시간에 땀이 쫙쫙 나는 운동기구라 해보고 싶기는 했는데 등산도 하고 이런저런 활동적인 걸 많이 하는 재림님도 힘들어 하니 운동효과 확실하구만 싶으면서도 쬐금 무섭네요ㅎㅎ 영상 재미있게 잘 봤습니다,1
재림님 피부 어어어어어어어엄청 좋아지셨어요 대박!!!!!!!!!!!! 다음에 어떻게 관리하셨는지 영상에서 말해주세요오,1
"헉 이런게 있었다니 너무 좋네요!
구매해서 사용해보고싶어요 ;)",1
우와 한 번 사봐야겠어요ㅋㅋㅋㅋ대박이네윰,1
헐 운동 된다니 신기해요,1
피부영상 기다리고있어요~~,1
피부영상 올려주세요ㅠㅠㅠ,1
"오홋..  하루 5분이라니..구매욕구가 스믈스믈..
그야말로 살은 내가 빼야 하는데..ㅜㅜ",1
저두 구매해볼래용ㅎㅎ,1
Jaelimize 재림님 아주예쁘군만요.,1
항상 생각했던 건데 섀도우 너무 진하게 하는 거보다 지금처럼 깔끔하게 화장하시면 이쁘겠다고 생각했는데 진짜 그러네요! 진짜 훨씬 이뻐요 이런 화장이!,1
프로필사진 청초하게 잘나왔어요 예뻐요,1
ㅋㅋㅋ 재림님 화장 분석하는거 넘 귀욥,1
Jaelimize 재림님 메이크업 아티스트 잘하시네요.,1
재림님~^^.넘예쁘세요.ㅎㅎ굿굿사진도멋지고요,1
이쁘다요!,1
나중에 프로필사진 리뷰?하는거 보여주세요!!,1
예뽀요..,1
5분 55초 가방 어디꺼여요? 예뻐여 ㅜㅜㅜㅜ,1
오늘 메이콥 찰떡이에요,1
언닝 피부영상 또 올려주세요!! 기다리구있어요,1
피부 지인짜 깨끗해지시고 더이뻐지셨어요!!! 다시 활기찬모습 찾으셨네요,1
"진짜 피부 너무 좋으신 재림님 ㅎㅎ!!올리브영에는 과자도 담아줘야하느거같아여 ㅎㅎ!! !  _x000D_
저도 최근에 아무아갈바닉 디바이스피부관리해주기 좋더라구용ㅎㅎ 집에서 요즘 리얼 히알루로닉 앰플이랑 마침 사용하는데, 진짜 조합이 미쳤어영!! 
세럼 흡수가 좋아서 정말 쫀득하고 건조함도 싹 사라져용 ㅎㅎ",1
재리마이즈님!!! 요새 미모가 더 빛나세요,1
더셈은 컨실러를 진짜 잘하네요 예전부터,1
재림님 찐맛감별사셔서 맛있다는거 장바구니담았어요ㅋㅋ,1
아니 재림님은 진짜 제가 본 유튜버 중에서 옷 제일 유니크하고 힙하고 섹시하게 잘 입으시는데 매치도 기가막히고 !!왜 패션하울 자주 안하시는거예요 ㅠㅠㅠㅠ얼마나 기다렸는데 ㅠㅠㅠ너무 행복함 다 따라사고싶음!!,1
재림님 오늘 룩들 다 화사하고 너무 예뻐요! 진짜 여러 스타일들을 다양하게 소화 잘하시는듯,1
"다 이뻐... ㅠㅠ 저도 요즘에 운동에 관심많아지고나니까 막 이런 아웃도어룩들에 훨씬 관심이 많이 가던 참이엇는데, 코디 다 너무 찰떡이어유! 자주 올려주세용",1
요번 룩은 역대급 이쁜 착장이 많아요 !!! 완전 취저했어요 따라사고싶은게 너무 많아요 ~~~ 백팩도 아크테릭스 크로스백도 다 다 너무 이뻐요,1
Jaelimize 재림님 여름 데일리 룩북이 너무 잘 어울리시네요.,1
옷진짜 잘입으시네요..대박대박,1
재림님 외출하실때 옷 고르는 영상도 보고싶어요  어떤식으로 코디하시는지도 궁금해요 다 예쁘게 입으셔서오늘영상 도 잘봤어요,1
옷 진짜 잘 입으시늗듯..!!,1
"스타일로그라니 진짜 행보카다,,,",1
언니가 크록스 신고싶으면 신으면 되지 왜 자꾸 눈치봐요 언니 ㅋㅋ 진짜 졸귀탱 .. 🫶,1
요런영상 또 부탁해요~~,1
우와 다 찰떡이신데 제 취향은 2번!! 꺄 다 손민수하고싶네욯ㅎㅎㅎ혹시 곰돌이키링? 정보 좀 알수있을까요?,1
11번 룩 탑 진짜 찰떡 ...,1
아니 언니 이렇게 예쁘게 소화하는거면 크록스 못 벗게 발에 붙여놔야하는거 아닌가요 ?,1
힙하게 옷 넘 잘입으세여🩶,1
재림님 크록스 어떤 모델 신으신건지 좀 알려주세요!,1
1번룩 청바지 정보 알수 있을까요?!,1
재림님 얼굴만 보면 키 크게 생기셨어요🩷,1
알짜배기만 쏙쏙 뽑아오셨네요,1
썬크림 1+1 너무 좋아여,1
재림님 까만 생머리 너어무 이쁘네요 정말,1
더샘 컨실러 관심가네요,1
피부 많이 가라앉으셔네용??,1
"옷 정리 쉽지 않은데 해내셨군여!!  ""언젠가 입겠지."" ""혹시~."" 이런 말 너무 공감ㅋㅋㅋㅋㅋㅋㅋ 저도 그래서 옷을 잘 못 버려용. 심지어 구매했는데 안 입는 옷들도 있구ㅎㅎ 

정리하니까 확실히 깔끔해서 옷방에 드나들때 기분은 좋을것 같다는 생각이 이번 이벤트 참여 안 하려고 했는데 예쁜게 마나서ㅠㅠ 참여해요! 자꾸 댓이 지워지는뎀..",1
워후 부산에서 29년 살다가 작년에 이직으루 서울왔는데.... 서울 언냐들 옷입는거에 눈 땡그래뎟거등요 ㅠㅠㅠ 흑 도저히 제 옷으로는 차마 따라할용기가 안났고 유행하는게 뭔지도 몰겠고 막막했는데 스타일리스트도 해보신 재림언뉘 스탈이라면... 저 자신있어요...🫶,1
"오앙! 저두 옷장정리 조만간 해야하는데 언니 영상 참고하면 같이 하는 느낌도 들고 동기부여 뿜뿜해요,, 옆에서 친근한 언니가 이야기해주는 거같은너낌 ! 러닝메이트같이요 특히 언니 추억이 남아있다니 영상 속 나눔 옷들 눈에 가는걸유  예뿐 옷과 즐거운 연휴되세요!  @smilejeh28 입니다 ><",1
독특한 옷 많으네욘,1
"저도 해봐서 아는데 옷방정리 정말 고생하셨네요~!!
오랫만에 이벤트에 또 한번 기대를 걸어봅니당ㅎㅎ히히 
s2hee129",1
"안녕하세요 재림님!!!
이렇게 매 번 영상 찾아보는건 재림님뿐인데.. 또 이렇게 나눔을 하시다뇽.. 재림님 옷 입으시는거 반만 따라가도 좋겠다 생각했는데요
매 번 긍정적으로 살아가시는 모습 보고 저도 힘얻어서 살아가는중입니다!!!
주사피부도 심해졌다 약먹으면 나아지고.. 너무 괴롭지만 영상보면서 매일 힐링하고있어용 그때 제가 사는곳 오셔서 바루 디엠 총총=3..햇는뎅 넘 이쁘게 말씀해주셔서 감사드렸어요 ️️ 앞으로도 항상 응원할게요 !!!!!! 꽃 길만 걸어용
@m._.ziz",1
"하나씩 소개해주시는 옷들 다 너무 예쁜데요?ㅠㅠ 세상에서 제일 어려운 정리..
yummiiii_ii",1
"언니 패딩은 압축팩에 넣어서 보관해요!! 부피 확 줄어요 
담에 이벤트하시면 꼭 참여해야징 ㅜ",1
이런 이벤트 너무나 좋습니돠~~ 짱`~~,1
"역시 재림님 맥시멀리즘과감히 비우는것도 힘드셨을텐데 수고많으셨어요 🫶 스타일도 비슷해서 제가 나눔 받아서 예쁘게 입고싶네용 ㅎㅎ 
dj_hio",1
재림님 혹시 그방이 작은 방인가요? 담에 이사 가시면 젤로큰방을 옷방으로 해보세요 ㅋㅋㅋ 생각보다 만족도가 큰것같아요.,1
옷 짱많아요!!,1
나눔이벤트 응원합니당,1
"ㅎㅎ 요번에두 이벤트 참여해봅니다!
저번 옷장 영상보다 옷이 훨씬 적어진것 같아요! 비우는 것도 어렵던데 대단하세요

항상 잘 보고있어요!!♡


@_jj_ee_ss_",1
난 그냥 요새 [ 입는 오버나이트 ] 에 애착형성이 시작되었슴둥..,1
세상에서 제일 어려운 옷정리ㅠㅜㅠ 버리는게 젤 어려워요 근데 재림님 엄청 대단하시네요 깔끔하고 넘 보기 좋은데요??!!항상 입는 옷스타일만 입어서 새로운 옷 시도해보고싶었는데 용기가 없어서 사질 못하겠더라구요 이번 기회에 한번 신청해봅니당 chanmi272예요오,1
"항상 영상 챙겨보고 있어용  주사피부염에서 부터 캠핑까지 너무 공감가서 내적 친밀감 쌓는거 같아요 저도 나눔 이벤트 참여 해봅니당 진심으로 늘 응원해요 
@b.a.28.0",1
"와우~넘 이쁜옷이 많네여,,저도 살포시 나눔 이벤트 참여해볼께여,,, 항상 영상보면서 많은 도움을 얻고 있어여 ,,,응원합니다 ,,재림님 아자!
참여완료~
@shinhee284",1
"왜 제 속이 다 시원하죵??ㅋㅋㅋㅋ
항상 좋은 영상 감사합니다️
이벤트 처음 참여해봅니당
gyume0917",1
"duduss0223
참여완료
신청할게용~
꺅 기부천사 재림님~~",1
"안녕하세요!! 
캠핑브이로그까지 잘챙겨보고있는 구독자입니당. 저도 이사하면서 옷정릴 싹해서 다시 채우고싶었는데..ㅎ 바디스펙이 비슷해서 나눔이벤트 참여해봐요~!
@dianagrey91",1
곧 결혼해서 이사가는데 재림님 선물로 옷방을 가득 채울 수 있는 기회를 주신다면 행복할 것 같아요 @hyoooooo22,1
"나눔 이벤트 참여합니다. 이쁜옷들 감사합니다
1111kkkjk",1
"막차 한번 타보겠습니다!!
항상 영상 잘 보고 대리만족하고 있어요 ㅎ 긍정정 에너지 넘치는 재림님 늘 응원합니다!! @gihye07",1
"@choiosn_ 
참여완료입니다 
영상 잘보구 있어요!!
스타일로그랑 악세서리 하울 기다리고 있는데 볼 수 있을까요ㅠㅠㅠ 이미 올라온 영상들만 무한굴레중",1
이번에도 나눔이벤트 참여해요~~ 감사합니다 ️@darang_a,1
"옷절대지켜......
whrj1430",1
"너무 욕심나는 ..🫶🫶
나눔 이벤트 참여해용

재림님 요즘신는 신발이나 여름추천 신발 하울 기대해도 될까요..?
겨울크록스 부츠 너무 잘신었거든용 ㅋㅋ!(•̀ᴗ•́)و ̑̑ 

@_moment__h",1
"잠옷 너무탐납니다..저는 잠옷을 조아하거등요  저한테 나눔해주세요 >___< 
_kimcrystal",1
"히익 제 스타일 옷 넘 많았는데 ,, 신난다잉 저 172에오 긴 옷 다 나에게로 왔으묜 >< 참여해욧  @luv_gyeongs",1
"옷 너무 제 스타일이에용🥹 꼭 당첨되고 싶어요...!!
k.imminjung",1
"진짜 예전부터 보던 구독자인데 오랜만에 댓글달아요오오... 
나눔신청해요오오 @shin_whistle",1
와 옷 욕심나요..!! 나눔이벤트 참여해요! @sormiuu,1
